mean_red,std_red,skewness_red,kurtosis_red,entropy_red,range_red,mean_green,std_green,skewness_green,kurtosis_green,entropy_green,range_green,mean_blue,std_blue,skewness_blue,kurtosis_blue,entropy_blue,range_blue,contrast_0_deg,correlation_0_deg,asm_0_deg,entropy_0_deg,contrast_45_deg,correlation_45_deg,asm_45_deg,entropy_45_deg,contrast_90_deg,correlation_90_deg,asm_90_deg,entropy_90_deg,contrast_135_deg,correlation_135_deg,asm_135_deg,entropy_135_deg,class
88.4486,23.09997745,1.5176386,2.554691042,6.240553284,149,95.2047,23.09115411,1.577591308,2.690478736,6.208863321,152,102.7422,22.93390371,1.557297203,2.581920931,6.205536214,148,56.1789899,0.947174954,0.001250316,10.53974185,132.6202428,0.8756725,0.000856125,11.01732123,93.43949495,0.91217855,0.000951173,10.89826497,140.9086828,0.867912068,0.000775529,11.14673009,non-ravelling
126.4832,23.36628164,0.601722681,0.486479674,6.504173613,197,126.8324,21.33900443,0.6703196,0.630208687,6.361702549,178,126.3088,19.60543401,0.734010262,0.846997279,6.235593566,171,68.10646465,0.927611104,0.000926028,10.81906026,104.5621875,0.886856243,0.000660887,11.16724724,74.05777778,0.919992472,0.000780681,10.96914249,152.1245791,0.835371079,0.000610798,11.33421514,non-ravelling
127.2258,23.11270677,0.194258468,0.731425942,6.538106028,168,132.1599,20.86174806,0.224622522,0.966581738,6.377894237,159,136.6042,19.77448716,0.081472666,1.058067167,6.307893359,160,31.38010101,0.965331797,0.000986583,10.57992707,95.70217325,0.894545067,0.00059424,11.2770504,58.10959596,0.93597006,0.000724967,11.00274377,68.63636364,0.924359942,0.000667513,11.09459333,non-ravelling
138.0783,6.627184101,0.422032631,2.357413143,4.71662522,93,137.9372,6.327405168,0.471474776,2.925315569,4.634391541,91,137.8275,5.944555808,0.38127475,3.748195316,4.536810578,92,12.94020202,0.838036055,0.005002944,8.263721012,24.63911846,0.692191475,0.003839346,8.63286759,14.66535354,0.817771002,0.004986598,8.29201729,23.07366595,0.711731001,0.003901125,8.616334978,non-ravelling
116.6391,33.12125377,0.582401539,-0.315572163,6.876582415,200,118.2667,29.98504246,0.68433594,-0.01330014,6.717427601,198,118.7351,27.51166167,0.789844603,0.373232314,6.581349548,197,65.99656566,0.964730687,0.00109649,10.90483597,115.5014794,0.938158281,0.000824353,11.22291302,90.86787879,0.95135071,0.000915524,11.08323185,174.1092746,0.906788693,0.000702252,11.44712952,non-ravelling
179.4065,23.69227,-1.745445689,2.339672324,5.786283794,127,177.0044,22.47216012,-1.735053859,2.317360662,5.739832646,126,175.1428,22.0664453,-1.701879932,2.222717053,5.764391131,125,30.65464646,0.970446552,0.00453419,9.436561064,167.4558718,0.837244859,0.00289298,10.21424207,128.8761616,0.874615463,0.003352382,10.04483278,135.6599327,0.868209164,0.002901688,10.13836857,non-ravelling
126.8712,13.96429055,1.856133705,6.246292353,5.586931628,140,128.2902,13.92223344,1.921247107,6.329422152,5.553111858,137,130.5983,13.39488474,1.936898392,6.551714632,5.499971741,136,46.19838384,0.879519796,0.002192021,9.621702345,63.66707479,0.829789959,0.001751902,9.892151803,45.06131313,0.8795686,0.002228941,9.610839507,90.57943067,0.757901672,0.001661411,9.991405351,non-ravelling
120.2037,41.96594103,0.627409331,-0.909891414,7.061651417,179,120.2642,41.0422392,0.659326795,-0.873069395,7.00977041,177,119.9943,38.90820052,0.678856125,-0.833892638,6.934145741,175,237.3140404,0.929513867,0.000327171,12.18197939,562.9909193,0.83235519,0.000248502,12.54035989,409.1843434,0.878439895,0.000291863,12.38491638,561.4973982,0.83277693,0.00024605,12.5488139,non-ravelling
96.6733,12.57013791,2.524156415,7.525318995,5.017859571,118,99.7173,11.16372611,2.416374349,7.302190583,4.92273308,110,104.257,10.25095854,2.179375638,6.574704967,4.917055112,111,10.1620202,0.960235774,0.00861807,7.919602555,28.32557902,0.887101526,0.00549106,8.53797337,17.77808081,0.930412417,0.006478094,8.308722306,22.07713499,0.911995844,0.005508117,8.474843751,non-ravelling
95.616,31.19394082,-0.40601365,0.147169489,6.670303527,194,99.2844,32.33147873,-0.684896216,-0.072051175,6.640987054,196,104.8338,35.36546023,-0.777303654,-0.469172196,6.756647895,189,45.83515152,0.977769931,0.00186355,10.62352043,286.5126008,0.86195853,0.000972115,11.62619344,242.4727273,0.882721063,0.001121472,11.50904976,266.7228854,0.871498696,0.000996808,11.58945942,non-ravelling
112.1502,39.47407301,0.833435123,-0.480141376,6.956899451,189,112.3649,38.59690594,0.868845539,-0.413138797,6.9112074,188,112.7066,36.49119505,0.89591607,-0.346928988,6.82907652,178,217.3862626,0.927057715,0.000380043,12.04592141,568.9287828,0.810179421,0.000280914,12.4344112,442.5257576,0.852524917,0.000325502,12.30395777,588.4759718,0.803629265,0.000272612,12.46323653,non-ravelling
111.9767,24.99630687,0.854278502,0.340673867,6.480741002,174,113.3265,22.57223289,0.958927424,0.668857791,6.301226398,162,113.8367,20.33567882,1.016849668,1.036668624,6.161525407,156,46.12747475,0.956190056,0.001529533,10.31161056,72.71594735,0.93113593,0.001033181,10.74513553,50.02575758,0.952866952,0.001173722,10.56273448,103.0190797,0.902443186,0.0009272,10.92002171,non-ravelling
124.3752,25.2142782,0.625228271,0.978809428,6.625304694,179,125.7392,23.9595322,0.712427719,1.068141164,6.540631801,165,129.3153,23.80536255,0.743193541,1.223900448,6.523858348,169,69.82666667,0.940439656,0.000670937,11.17192309,203.1330476,0.82650548,0.000400595,11.83289777,145.0956566,0.87625243,0.00048114,11.63929649,197.570554,0.831327784,0.000428578,11.77463226,non-ravelling
157.6826,16.71903877,0.530820301,1.285348931,6.028040924,140,156.0962,16.75089089,0.590219996,1.320944633,6.023345027,139,159.6635,16.48385476,0.592757327,1.379084076,5.996060293,142,87.67434343,0.842983285,0.000869784,10.87334794,178.3233344,0.680510278,0.000659148,11.24023417,133.9330303,0.759189572,0.000748969,11.08842049,204.9801041,0.632716517,0.000617913,11.3141598,non-ravelling
136.5688,33.65767471,-0.127947271,-0.492874352,7.087841209,186,135.8781,32.03943883,-0.082361887,-0.51255772,7.018515405,178,133.6497,29.55067833,-0.042324241,-0.486205099,6.906840073,172,374.4268687,0.81896336,0.000184874,12.68825011,504.5549434,0.75658057,0.000167427,12.81217441,238.1006061,0.885325254,0.00021735,12.46825069,590.9746965,0.71485709,0.000161832,12.87076308,non-ravelling
118.8615,10.48489951,1.399827871,3.686799596,5.250310313,102,127.2864,8.493136938,1.028821689,4.226051759,4.997876742,101,137.8903,9.789885899,-0.056892366,0.780757617,5.305391113,99,19.81535354,0.8687767,0.004209667,8.752236505,36.08570554,0.759183321,0.003149107,9.13347933,18.93717172,0.873082448,0.004294368,8.718574019,33.07580859,0.779282536,0.003274868,9.114443725,non-ravelling
129.4955,31.02486067,0.380152065,-0.268126884,6.933058472,192,129.0663,30.37232794,0.417172112,-0.119162418,6.893575105,188,129.8245,29.1153104,0.39170215,0.047993287,6.829589795,186,133.2013131,0.927537096,0.000441006,11.81661318,217.2808897,0.881792686,0.000343761,12.1182928,128.7522222,0.930075462,0.000418488,11.85925587,250.9458219,0.863482294,0.000322597,12.18831433,non-ravelling
94.6304,45.4929049,1.184541437,0.073345599,6.656224796,191,95.4074,43.57627136,1.258850742,0.290398699,6.544576786,189,96.9105,40.06048539,1.31167492,0.479761347,6.440322211,185,142.6650505,0.962913942,0.001132553,11.15443207,260.4113866,0.931690841,0.000910065,11.40082007,157.7558586,0.95836784,0.001146409,11.16690545,253.6531987,0.933471308,0.000913891,11.40898886,non-ravelling
129.4105,35.9752747,0.286201946,-0.573047017,7.138840761,195,128.8826,34.88234248,0.283622618,-0.422132198,7.102196912,191,128.5493,32.83407635,0.241440394,-0.217423267,7.03001653,194,117.4550505,0.951827126,0.000360356,11.97999261,406.6574839,0.832968107,0.000219192,12.62163529,296.4934343,0.878057083,0.000245235,12.48983036,363.7503316,0.850621636,0.000222596,12.59272213,non-ravelling
131.9539,30.12085946,0.796703972,0.802989091,6.810274989,207,132.7608,30.15758915,0.819671438,0.801258422,6.807339615,202,133.1627,30.0572625,0.821845968,0.84746266,6.803023834,208,162.9452525,0.91003716,0.000453831,11.81761299,345.5531068,0.808064914,0.000330836,12.20930999,287.9352525,0.840187662,0.000357484,12.14174283,467.103867,0.740642482,0.000293453,12.36137289,non-ravelling
161.4991,33.41624155,-0.63468448,-0.857831321,6.732269537,142,159.7621,31.81096515,-0.62962829,-0.844466069,6.682533432,140,158.1384,31.07697935,-0.606852331,-0.838025941,6.688625371,147,65.5420202,0.968370895,0.0007623,11.24082004,327.1819202,0.842640824,0.000420489,12.08817034,262.1258586,0.87377121,0.000475911,11.97626827,298.0179574,0.856672078,0.000424008,12.05540198,non-ravelling
129.2512,21.23614133,0.167734597,0.570256852,6.429056935,154,133.8267,19.92878991,0.230657365,0.786379582,6.324080975,157,137.8609,19.6646981,0.140488675,0.91563633,6.304338567,156,34.76636364,0.957179401,0.00093693,10.60170683,99.02877257,0.878069885,0.000574997,11.26621549,57.43030303,0.92910662,0.000714075,10.95672687,70.86991123,0.912740477,0.000642377,11.08023638,non-ravelling
132.0097,30.32042556,-0.03212324,-0.292793284,6.950384391,198,131.7015,28.74346531,0.012958162,-0.266506865,6.872819281,193,130.5567,26.79077425,0.073121816,-0.218231705,6.773878711,190,302.4359596,0.819422169,0.000216565,12.47908436,430.0926436,0.743536238,0.000195436,12.63103326,233.4745455,0.860833433,0.000243332,12.330536,526.8561371,0.685852828,0.000186223,12.6957834,non-ravelling
171.9801,14.4889373,-1.334919384,2.481451578,5.690495913,120,172.3293,14.84300042,-1.237630523,2.166821419,5.746897206,127,172.42,14.23975421,-1.226199676,2.174384114,5.686668339,123,35.28414141,0.917192527,0.001562504,10.02430328,77.7456382,0.818104471,0.001109941,10.48654021,39.20030303,0.908663106,0.001538175,10.05854771,57.24875013,0.865961149,0.001257162,10.31356217,non-ravelling
82.7604,23.75219552,1.574662373,3.946682165,6.377768781,176,96.0091,23.55407857,1.54405224,3.992143472,6.375110151,181,107.2519,22.67428602,1.498371613,3.824230044,6.335128415,181,96.67666667,0.911629625,0.00067059,11.14385505,123.0325477,0.887275361,0.000633893,11.21431194,101.3231313,0.906967364,0.000701638,11.10590821,243.1550862,0.777212962,0.000462671,11.62863333,non-ravelling
126.0837,29.15765927,0.507950645,0.499205863,6.859311476,188,127.4875,27.50576383,0.584878577,0.534961602,6.766829067,182,131.1794,27.48415936,0.680864802,0.77779534,6.748567061,187,75.84111111,0.951302353,0.000473987,11.54335749,250.0843791,0.839870056,0.000292495,12.19551824,136.0347475,0.912611089,0.000377977,11.8680035,143.6061626,0.908047091,0.000356669,11.91169035,non-ravelling
117.6075,36.58691903,0.596839517,-0.116051945,7.119990435,202,118.2095,35.6967815,0.573963868,0.00106414,7.090187436,208,119.2397,34.04294118,0.519548993,0.05759642,7.045963154,203,132.0563636,0.948257513,0.00042412,11.92730376,459.399449,0.820282966,0.000246935,12.59444224,328.3562626,0.871461888,0.000294047,12.41321404,382.8007346,0.850245945,0.00028029,12.44669721,non-ravelling
114.7299,27.44558154,-0.495800135,1.429266883,6.705832946,187,114.6559,26.73016078,-0.532068762,1.339265435,6.668161397,180,114.7578,26.80308078,-0.676680661,1.422326734,6.657204196,177,36.8520202,0.974661117,0.001049255,10.79132731,81.07458423,0.94429653,0.00066111,11.33832746,55.91929293,0.961417286,0.00075225,11.16879126,95.83348638,0.934158814,0.000612994,11.43629477,non-ravelling
140.2595,32.33583708,-0.163731125,-0.381133955,7.031397202,198,138.6216,31.11384279,-0.14180702,-0.39816996,6.97865968,187,135.5451,28.92116813,-0.096008275,-0.385185596,6.876868991,174,376.0626263,0.806063858,0.00019096,12.65594251,532.2977247,0.725632739,0.000172289,12.80367459,234.519596,0.879418806,0.000227461,12.42177029,558.1976329,0.712262133,0.000170243,12.80159439,non-ravelling
129.2831,22.43539958,0.675705384,0.443690223,6.45489833,150,127.4835,21.59742873,0.759819936,0.60636091,6.386883061,150,128.8217,20.43653369,0.781778587,0.711906687,6.304062632,150,84.05111111,0.910834037,0.000615646,11.22079098,284.191205,0.69914916,0.000371358,11.89405232,218.7931313,0.767841655,0.000413983,11.76837061,274.8573615,0.709036992,0.000376313,11.88133259,non-ravelling
134.8905,49.88406669,-0.023626844,-1.421515795,7.31843704,189,133.4709,48.98913097,0.034511156,-1.421954701,7.27273698,191,131.6112,46.14539234,0.074049088,-1.402425342,7.200376201,181,255.5409091,0.946688278,0.000254816,12.45694055,461.2702785,0.903614409,0.000199793,12.75263002,270.7653535,0.943353318,0.000242766,12.50444379,448.4576064,0.906295674,0.000203827,12.72799454,non-ravelling
98.9845,13.88272523,0.521071547,2.07813135,5.76717688,144,101.7248,12.6073893,0.705228646,2.832534397,5.609926473,145,104.2678,11.53723031,0.795678491,3.378707237,5.475776846,142,39.04252525,0.879903069,0.001601005,9.875616195,66.69758188,0.793767004,0.001251791,10.19216651,44.97090909,0.861812677,0.001496577,9.945453794,77.73614937,0.759248887,0.001178253,10.28409889,non-ravelling
123.5564,38.29212477,0.178105702,-0.621679113,7.252867119,190,121.5859,38.4586482,0.197539033,-0.589752053,7.258437448,195,120.3406,36.82904277,0.176797922,-0.522854578,7.20366037,199,156.53,0.946101805,0.000247618,12.34269135,490.4834201,0.83071004,0.000160744,12.90337664,332.3560606,0.885399394,0.000178711,12.76369502,389.3527191,0.865607501,0.000174392,12.80685483,non-ravelling
132.35,19.782055,0.621896248,0.962027377,6.28068373,138,138.6182,19.99156394,0.546917411,0.564087272,6.318002559,134,143.9474,20.33906176,0.408512611,0.170249473,6.358901203,135,25.86787879,0.966778646,0.00117714,10.33906068,79.03938374,0.89870613,0.000698389,11.05023191,42.42686869,0.945844656,0.000886609,10.72041189,48.6956433,0.937594508,0.000779745,10.84087513,non-ravelling
97.2943,32.20151996,0.224853893,0.912529539,6.642383089,213,100.4865,31.9815731,-0.196766172,0.718666284,6.606062038,213,105.3942,32.70612796,-0.701468123,0.295706598,6.620251492,213,65.59222222,0.967853006,0.002006606,10.63310502,261.3045608,0.871484089,0.001170565,11.43270584,186.6778788,0.907893276,0.001403362,11.27512257,218.3877155,0.892615673,0.001218868,11.39052117,non-ravelling
113.8408,9.461937189,-0.264467752,0.527929792,5.269211379,78,111.631,10.17968757,-0.151193335,0.475023461,5.374550434,81,117.7536,12.45361341,0.03185925,0.109061891,5.669422575,94,24.59151515,0.87881516,0.002089965,9.499957618,56.15835119,0.720995912,0.00148996,9.974473182,46.19727273,0.770621993,0.001672411,9.842529202,66.78012448,0.668219058,0.001360582,10.09531781,non-ravelling
142.0727,35.24625391,-0.27318271,-0.513348549,7.134358651,202,139.6351,33.56052068,-0.223824401,-0.555062989,7.068749126,191,136.6046,30.64990145,-0.168599343,-0.571329184,6.94229053,184,361.4951515,0.840769532,0.000185124,12.69043338,421.0232629,0.814454899,0.000175443,12.75905577,178.869697,0.921054318,0.000236731,12.35465409,564.5174982,0.751185925,0.000158917,12.88912082,non-ravelling
130.0687,23.57546989,-0.277721423,0.343802079,6.578516467,165,128.4116,24.08587107,-0.409854617,0.499287316,6.589761637,164,126.8141,24.48253952,-0.590375859,0.726143701,6.593261668,166,93.84969697,0.9178509,0.000447561,11.54208164,207.6313641,0.816994621,0.000332205,11.96408368,122.5091919,0.892141774,0.000407183,11.69387457,183.1850832,0.838574846,0.00034171,11.91532664,non-ravelling
141.2085,41.12331003,-0.241826832,-0.454503634,7.353599679,216,138.665,38.56925427,-0.167893039,-0.51096411,7.266934701,210,135.3051,34.50010165,-0.116205454,-0.514898455,7.113585638,202,365.9931313,0.878290867,0.000166427,12.8410812,429.0554025,0.857111053,0.000159797,12.90447914,195.9251515,0.934788849,0.000206433,12.5483451,597.1885522,0.80111848,0.000143099,13.04238583,non-ravelling
134.06,22.57338699,0.550873988,0.518712549,6.491706556,148,138.9868,21.69431782,0.658653335,0.824613066,6.421971223,154,144.1636,21.57538957,0.66319408,1.027788958,6.413543024,160,34.78929293,0.96338126,0.000894113,10.68003366,97.7792062,0.896899155,0.000543355,11.32766499,52.02020202,0.94529679,0.000692067,10.99290414,64.23650648,0.932263141,0.000638609,11.11915793,non-ravelling
128.9333,34.30156048,0.274751785,-0.467888583,7.086434301,184,126.8221,33.2108484,0.310154247,-0.391974155,7.041445234,178,125.732,31.82509664,0.29936996,-0.255992183,6.990439179,176,107.0156566,0.951668469,0.000365937,11.91902744,192.037037,0.91326773,0.000285271,12.24753572,109.2061616,0.950705802,0.000354724,11.96796835,207.0498929,0.906462695,0.00026724,12.32743773,non-ravelling
118.3983,11.23504593,2.094750644,5.948835417,5.117845371,91,124.779,9.587531434,1.88772513,6.122300793,4.993569306,82,133.0084,10.01391679,0.544866974,1.224128435,5.325167257,77,21.93949495,0.883647104,0.005357892,8.57640852,38.5506581,0.795191076,0.003827978,8.988794663,21.21858586,0.887225082,0.005128655,8.596229138,39.14131211,0.792052357,0.004160813,8.939211627,non-ravelling
118.8002,30.97950096,0.735880127,0.577304135,6.882186105,198,119.1982,30.82249044,0.700806788,0.661543916,6.877357939,203,119.7889,29.52041221,0.664217027,0.71795105,6.824892174,206,126.9539394,0.932549441,0.000442991,11.7501018,316.4154678,0.832460443,0.000307013,12.23572482,271.450101,0.856175084,0.000327548,12.16192888,404.6367718,0.785765356,0.000281523,12.35018191,non-ravelling
92.8415,14.47334715,0.685825575,2.470140236,5.840419615,143,94.2042,14.97530976,0.701578691,2.299524504,5.88918442,142,95.9924,14.42123928,0.749840007,2.58254623,5.829466786,141,34.45171717,0.920361182,0.001336001,10.13318369,119.6780941,0.722392547,0.000778834,10.86736738,86.88191919,0.798610615,0.000912228,10.68005255,104.8014488,0.756759039,0.000801523,10.83416922,non-ravelling
125.7492,19.22378473,2.322798763,6.296486706,5.679503301,138,125.111,17.65871114,2.154416666,5.61703323,5.619637597,133,125.5512,15.53395566,1.852696173,4.564429461,5.541497621,122,43.68616162,0.931636162,0.002127104,9.88748644,100.3611876,0.838947402,0.001524413,10.32148283,79.00616162,0.873356567,0.001733497,10.15674532,113.6419753,0.817689814,0.001485406,10.35292558,non-ravelling
121.3686,30.06806835,0.807651529,0.663125283,6.833444138,188,122.0431,29.69124858,0.804055379,0.785697223,6.81486136,187,123.7999,29.02556218,0.744555233,0.7672993,6.789787138,181,200.0074747,0.88586926,0.000389965,11.93436315,445.0683604,0.746352931,0.000272321,12.36496964,247.4849495,0.859211707,0.000335675,12.11575169,351.3560861,0.799761603,0.000295421,12.25780088,non-ravelling
191.5204,9.291791207,-3.785395527,26.30470101,4.787727124,122,189.3206,9.053552653,-3.765133499,26.03654037,4.748031898,116,186.7943,9.042045538,-3.663674925,25.22277606,4.766325947,117,20.41959596,0.876166881,0.004968876,8.46707515,54.75614733,0.664686287,0.003527425,8.978308216,32.29505051,0.802427987,0.0043299,8.72214078,38.16579941,0.76632987,0.003735145,8.87512408,non-ravelling
128.6056,29.45381552,-0.101480811,-0.33274912,6.905978542,181,128.2039,27.77244182,-0.036926032,-0.384045794,6.820387227,165,127.473,25.64462265,0.039164898,-0.382520199,6.70976861,156,283.690303,0.818190216,0.000234716,12.39246333,377.4683196,0.758473518,0.000211712,12.51093161,218.5013131,0.860590752,0.000251326,12.27973709,513.657586,0.671359491,0.000191053,12.65101521,non-ravelling
124.9206,20.62057942,-1.447897433,3.204896657,6.001977306,171,125.9856,18.89156406,-1.943255629,6.418331291,5.873422383,169,127.5644,17.02589359,-2.741398068,11.3900368,5.641259227,164,44.03767677,0.938967807,0.001950286,9.918543164,75.83318029,0.89493737,0.001493635,10.25058677,32.27848485,0.955424843,0.002120029,9.738677324,63.1043771,0.912553163,0.001587983,10.14611414,non-ravelling
123.2677,32.98319021,0.400290675,-0.210397669,7.026914009,198,121.915,33.03339787,0.376041002,-0.201961438,7.031553153,198,121.9571,30.79886134,0.350790394,-0.047953576,6.935898768,191,93.09565657,0.956430654,0.000403097,11.78670777,360.050403,0.831810054,0.00023487,12.50124502,250.4777778,0.882877146,0.000282553,12.29379282,263.600755,0.876824171,0.000279108,12.31362266,non-ravelling
126.189,34.3001994,0.315664786,-0.265196194,7.069401983,201,126.6297,32.46574776,0.279808388,-0.057474995,7.000630976,202,128.6721,30.67168371,0.187181847,0.091053818,6.927660312,196,121.5316162,0.943197284,0.00051582,11.74458042,273.7258443,0.872424471,0.000381159,12.15480923,185.599697,0.913601473,0.000438976,11.98946893,276.3811856,0.871199274,0.000349538,12.2290826,non-ravelling
125.3898,32.9482178,0.256504562,-0.264457632,7.048828712,178,123.951,30.67710871,0.268553448,-0.240946525,6.947676401,169,123.7044,28.89833941,0.225427816,-0.203968022,6.865976238,171,99.53575758,0.948633619,0.000385012,11.81396087,165.3243547,0.914745146,0.000305867,12.11248739,92.61191919,0.952095913,0.000393924,11.79738366,186.4515866,0.903878892,0.000291913,12.17395918,non-ravelling
142.6356,33.10371297,-0.224854954,-0.203944748,7.064767862,209,139.7583,31.9017285,-0.176250046,-0.267530798,7.016008577,207,136.2407,29.36767889,-0.134115006,-0.290747159,6.90167794,188,359.4276768,0.823084423,0.000193791,12.64208596,401.0425467,0.801791036,0.000189736,12.68129549,174.9080808,0.913713717,0.000251668,12.29553457,570.5887154,0.718062024,0.000168515,12.82544528,non-ravelling
130.0154,34.32598961,0.361433695,0.249608571,7.087741099,209,130.2099,34.11566857,0.304245659,0.249062593,7.087416782,208,132.0831,33.81617061,0.307720144,0.327820463,7.074729378,207,176.5441414,0.924028317,0.0003078,12.18818603,499.2453831,0.785994555,0.000213399,12.6536166,317.2745455,0.864002601,0.000249791,12.45303265,397.3894501,0.829655525,0.000217667,12.60257826,non-ravelling
128.1578,26.92890824,0.815661432,1.266210821,6.634644488,203,125.906,25.39031634,0.898519451,1.739495563,6.507056146,195,126.3002,23.11665374,0.924644512,2.397109122,6.34035825,189,162.6309091,0.87452611,0.000854,11.36431936,152.9514335,0.881799359,0.000785257,11.38638208,96.73626263,0.925425809,0.000990567,11.10649319,317.6515662,0.754544743,0.000642336,11.68971245,non-ravelling
83.383,29.27361459,2.713864221,7.773919231,6.037271196,196,84.6188,28.26695043,2.785031761,8.197425912,5.958236991,186,86.9143,26.44550539,2.809937329,8.425090953,5.877401195,175,93.74111111,0.940945462,0.001305913,10.4709963,167.0942761,0.895075939,0.001076436,10.71215956,103.1641414,0.936013528,0.001335491,10.45845702,164.9785736,0.896362779,0.001052617,10.73569912,non-ravelling
120.3827,23.613497,0.549946747,0.240044258,6.547186723,152,125.0622,23.13702511,0.501052952,0.20296917,6.524847537,149,129.3704,22.74001767,0.319618555,0.197850925,6.518830595,148,30.46838384,0.971225008,0.000934389,10.66773746,86.29445975,0.918693883,0.000558736,11.34854685,49.82888889,0.953172931,0.000693485,11.0498361,63.95500459,0.939737441,0.000592007,11.2119701,non-ravelling
128.9201,31.3384447,-0.089539864,-0.465241729,6.98753341,181,128.9544,29.49812063,-0.011703938,-0.455141574,6.906490363,175,128.7028,27.09505254,0.068367586,-0.423044393,6.786135209,175,267.1467677,0.849223084,0.000225482,12.42936412,372.6968677,0.789515887,0.000199392,12.58939046,252.2988889,0.857092597,0.000227635,12.40018254,549.9219467,0.689387637,0.000176495,12.74935367,non-ravelling
173.5589,14.24159158,-1.43744089,2.690274673,5.632519182,110,173.835,14.65144959,-1.362124089,2.411222055,5.689902837,117,173.6347,14.10165437,-1.353885651,2.417364656,5.635836223,118,33.1489899,0.920485747,0.001724487,9.908649184,72.24140394,0.827518116,0.001211326,10.37909973,37.29676768,0.910851208,0.00165906,9.965685625,55.61952862,0.867204,0.001371633,10.2138446,non-ravelling
112.1787,25.46217914,1.648763286,5.193465881,6.376417115,230,112.8866,24.04990521,1.79052801,6.217424948,6.242251734,226,112.8874,22.42746355,1.850135346,7.18398292,6.119679638,225,168.6233333,0.855896374,0.001025635,11.01813557,205.6574839,0.822953062,0.000840572,11.20166798,109.1420202,0.906311868,0.00108393,10.88767714,291.3245587,0.749202887,0.000776101,11.31993438,non-ravelling
93.9057,7.223420762,1.025497279,2.302657106,4.797744925,66,92.52,6.630837051,1.037800964,2.500908614,4.675271037,66,96.0248,6.295632213,1.006239213,2.341352786,4.605317229,64,5.058181818,0.943494278,0.007247342,7.723717224,16.83164983,0.810116965,0.004281238,8.48824517,12.47585859,0.859891446,0.005046944,8.283545995,15.21201918,0.828362835,0.004392591,8.441055245,non-ravelling
103.1841,15.59387723,0.47975589,1.085663025,5.969550017,138,104.0822,15.96803191,0.528818953,1.186202044,5.999752347,138,105.4457,15.55354145,0.557039286,1.263261136,5.958958464,135,44.52343434,0.910098455,0.001078783,10.42920856,146.9775533,0.70269595,0.000652996,11.11644208,111.5707071,0.775128573,0.000719289,10.99581589,138.8147128,0.719208492,0.000634138,11.12992994,non-ravelling
137.9859,33.69197384,-0.835391214,0.413594696,6.866034799,222,136.4047,33.30398351,-0.885236665,0.395006156,6.824289695,213,138.4487,34.10437462,-0.968649283,0.394121326,6.823819854,208,72.8959596,0.967445445,0.000651581,11.41300376,177.9316396,0.920570852,0.000477339,11.80403532,158.9613131,0.928985087,0.000548163,11.7096639,242.8600143,0.891585066,0.000438561,11.97715043,non-ravelling
115.2702,37.63817201,1.124841224,0.21528245,6.776729245,193,114.9378,37.62032072,1.145658656,0.250731986,6.765296788,197,115.768,36.30067184,1.154437835,0.312360283,6.730957801,193,153.9144444,0.945238466,0.00058117,11.5809931,406.7267626,0.855200326,0.000390804,12.03930885,292.8317172,0.89556347,0.000439868,11.91645023,398.6741149,0.858068049,0.000394229,12.0489849,non-ravelling
132.1715,19.40356894,1.932278565,5.272748375,5.938214424,153,132.1434,19.0394915,2.101478916,6.330898883,5.865967484,156,133.9224,18.34931547,2.263880622,7.419133843,5.778610721,155,66.64616162,0.907567417,0.001661121,10.11823845,97.77675747,0.865139356,0.001407407,10.33934143,73.82292929,0.898818925,0.001672294,10.13513087,150.5758596,0.792301993,0.001200395,10.54995123,non-ravelling
141.7774,20.55151696,0.087182891,-0.445440951,6.386513597,128,141.6282,19.90180305,0.120570162,-0.480006759,6.338821489,127,141.3269,18.79792639,0.136854594,-0.514362764,6.24941226,122,90.13444444,0.886840533,0.00047638,11.35830048,198.4983165,0.750948896,0.000347961,11.80127736,118.9123232,0.850902229,0.000436165,11.50270977,176.6301398,0.778402996,0.000362213,11.73980323,non-ravelling
101.2452,15.87290386,0.575783743,1.597297585,5.981224533,134,102.2823,16.24904941,0.654486702,1.773321777,6.004339364,138,103.7971,15.80214959,0.709079198,1.964843736,5.96007511,136,43.16717172,0.915738831,0.001107805,10.38844338,149.8973574,0.706824432,0.000676793,11.07532441,108.0623232,0.789490888,0.000765065,10.917809,127.2209979,0.751247717,0.000675086,11.05587122,non-ravelling
130.5971,29.34860085,0.186129971,-0.019366285,6.893568214,202,130.8334,27.93366865,0.252812892,0.072473256,6.821591708,196,129.8908,26.01960175,0.322345159,0.181613173,6.715526656,190,263.4406061,0.832685723,0.000250582,12.30358096,405.1961024,0.742466463,0.000208246,12.53221417,233.7549495,0.851850393,0.000254729,12.26330768,475.7568615,0.697634895,0.000203306,12.58396845,non-ravelling
120.8853,35.09880545,0.471086272,-0.159971352,7.105886144,189,119.6359,35.06417162,0.489404145,-0.048284925,7.107288738,195,119.305,33.40687916,0.465295932,0.042371351,7.050636652,196,156.8475758,0.935310361,0.0003151,12.12158293,512.040302,0.788357534,0.000192698,12.73647458,339.8216162,0.859415287,0.000221426,12.55679548,388.9017447,0.839214218,0.000209583,12.60922248,non-ravelling
